shine_uid,shine_name,shine_form,significan,web_url,last_edit,FISH_Broad_Type,FISH_Type_Count,FISH_Rank,Aggregated_Period,Period_Rank,Status_MAx
35376,"Above-ground remains of quarries of unknown date at Sergeants Crag Quarries, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
35377,"Above-ground remains of a post-medieval quarry at The Hause, Matterdale",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
35378,"Above-ground remains of a pit of unknown date at Kirk Fell, Lorton",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,MONUMENT (BY FORM),1,3,UNCERTAIN,1,
35379,"Above-ground remains of a quarry of unknown date at Darling How, Wythop",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35380,"Above and below-ground remains of post-medieval mines at Cragfell, Ennerdale and Kinniside",Above + below-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,2,10,POST-MEDIEVAL (1540-1900),4,
35381,"Above and below-ground remains of a post-medieval mine at Brown Cove, Patterdale",Above + below-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
35382,"Structural remains of a dam of unknown date at Brown Cove, St John's Castlerigg and Wythburn",Structure(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35383,Above-ground and structural remains of a mine of unknown date at St John's Castlerigg and Wythburn,Structure(s) + above + below-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35385,Above and below-ground remains of an ironstone mine at Lamplugh,Above + below-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35386,Above-ground remains of a boundary stone of unknown date at St John's Castlerigg and Wythburn,Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,"RELIGIOUS, RITUAL AND FUNERARY",1,7,UNCERTAIN,1,
35387,"Above-ground remains of a cairn at High Seat, Borrowdale",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,"RELIGIOUS, RITUAL AND FUNERARY",1,7,UNCERTAIN,1,
35388,"Above-ground remains of cairns of unknown date at Castlerigg, St John's Castlerigg and Wythburn",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,"RELIGIOUS, RITUAL AND FUNERARY",1,7,UNCERTAIN,1,
35389,"Above-ground remains of a quarry of unknown date at Spout House Farm, Eskdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35390,Above-ground and structural remains of a post-medieval railway at Ravenglass and Eskdale,Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,TRANSPORT,1,6,POST-MEDIEVAL (1540-1900),4,
35391,"Above-ground and structural remains of a post-medieval mine at Gill Force, Eskdale",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
35393,"Above-ground remains of a pit of unknown date at Plumgarth, Irton with Santon",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,MONUMENT (BY FORM),1,3,UNCERTAIN,1,
35396,"Above-ground and structural remains of quarries of unknown date at Rigghead, Above Derwent",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
35397,"Above and below-ground remains of a mine of unknown date at Lingy Bank, Borrowdale",Above + below-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,3,10,POST-MEDIEVAL (1540-1900),4,
35398,Above-ground remains of a quarry of unknown date at Patterdale,Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35399,"Above-ground remains of a quarry of unknown date at Green Crag, Buttermere",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,2,10,POST-MEDIEVAL (1540-1900),4,
35400,"Above and below-ground remains of a mine at Little Round How, Buttermere",Above + below-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35401,"Above-ground and structural remains of a quarry of unknown date at Dubs Quarry, Buttermere",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
35402,"Structural remains of a mine of unknown date at Little Round How, Buttermere",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35403,"Above-ground remains of a quarry of unknown date at Hopper Level, Buttermere",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35404,"Above-ground and structural remains of a quarry of unknown date at Hopper Quarry, Buttermere",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35405,"Above-ground and structural remains of a mine of unknown date at Honister Crag, Buttermere",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,12,10,POST-MEDIEVAL (1540-1900),4,
35406,"Above-ground remains of a tramway of unknown date at Fleetwith, Buttermere",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,TRANSPORT,1,6,UNCERTAIN,1,
35407,"Above-ground and structural remains of quarries of unknown date at Yewcrag, Buttermere",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,2,10,POST-MEDIEVAL (1540-1900),4,
35409,"Above-ground remains of a pit of unknown date at Greystones, Lorton",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,MONUMENT (BY FORM),1,3,UNCERTAIN,1,
35410,"Above-ground remains of a gravel pit of unknown date at Cass How, Blindbothel",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,MONUMENT (BY FORM),1,3,UNCERTAIN,1,
35411,"Above-ground remains of a quarry of unknown date at Hard Knott Gill, Lakes",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
35412,"Above-ground and structural remains of a copper mine of unknown date at Wha House, Eskdale",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,3,10,POST-MEDIEVAL (1540-1900),4,
35413,"Above-ground remains of a mine of unknown date at Brotherilkeld, Eskdale",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35414,"Above-ground remains of Kelton Fell, Lamplugh",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35415,"Above-ground remains of a quarry of unknown date at Quayfoot, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35416,"Above-ground remains of a quarry of unknown date at Greenbank, Borrowdale",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35417,"Above-ground remains of a cairn of unknown date at Greenbank, Borrowdale",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,"RELIGIOUS, RITUAL AND FUNERARY",1,7,UNCERTAIN,1,
35418,"Above-ground remains of a lead mine of unknown date at Ellers Beck, Borrowdale",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35420,"Above-ground and structural remains of a lead mine at Brown Dodd, Borrowdale",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
35421,"Above-ground remains of a pit of unknown date at Steel End, Thirlmere",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,MONUMENT (BY FORM),1,3,POST-MEDIEVAL (1540-1900),4,
35422,Above-ground and structural remains of a post-medieval mine at St John's Castlerigg and Wythburn,Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,2,10,POST-MEDIEVAL (1540-1900),4,
35423,"Above-ground remains of a quarry of unknown date at Rainsorhill, Ponsonby",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35424,"Structural remains of a post-medieval watermill at Calder Bridge, St Bridget Beckermet",Structure(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
35425,Above-ground remains of a quarry of unknown date at Ponsonby,Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35426,Above-ground and structural remains of a watermill of unknown date at Muncaster,Structure(s) + above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35427,"Above-ground remains of a quarry of unknown date at Muncaster Mill, Muncaster",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35428,"Above-ground and structural remains of a mine of unknown date at Low Wood, Ulpha",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35429,"Above-ground and structural remains of quarries and mines of unknown date at Commonwood, Ulpha",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,2,10,UNCERTAIN,1,
35430,"Above-ground remains of a medieval mine at Grey Grags, Underskiddaw",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,MEDIEVAL (1066-1540),5,
35431,"Above-ground and structural remains of a mine of unknown date at Frith Wood, Borrowdale",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,4,10,POST-MEDIEVAL (1540-1900),4,
35432,"Above-ground and structural remains of a copper mine at Hesk Fell, Ulpha",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,2,10,POST-MEDIEVAL (1540-1900),4,
35433,"Above-ground remains of a mine of unknown date at Waterthwaite, Waberthwaite",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35434,Structural remains of a post-medieval limekiln at Crosthwaite and Lyth,Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
35435,"Above-ground remains of a pit of unknown date at Beckside Wood, Bootle",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,MONUMENT (BY FORM),1,3,UNCERTAIN,1,
35436,"Above-ground and structural remains of a watermill of unknown date at High Mill, Bootle",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35437,"Above-ground remains of a pit of unknown date at Whicham Valley, Whicham",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,UNCERTAIN,1,
35438,"Structural remains of a dam of unknown date at Applethwaite, Underskiddaw",Structure(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35439,"Above-ground remains of a post-medieval mine at Hay Knott, Caldbeck",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
35440,"Above-ground remains of a mine of unknown date at Hay Knott, Caldbeck",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35441,"Above-ground remains of a pit of unknown date at Fell Side, Caldbeck",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35442,"Above-ground remains of a mine and quarries of unknown date at Stone Ends, Mungrisdale",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,2,10,UNCERTAIN,1,
35443,"Above-ground remains of a mine of unknown date at Kelt Crag, Mungrisdale",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35445,"Above-ground and structural remains of a mine of unknown date at Dry Gill, Caldbeck",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35446,"Structural remains of a dam at Scales, Lorton",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35447,"Above-ground remains of a quarry of unknown date at Embleton High Common, Embleton",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,UNCERTAIN,1,
35448,Above-ground and structural remains of a mine of unknown date at Ennerdale and Kinniside,Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,2,10,POST-MEDIEVAL (1540-1900),4,
35449,"Above-ground and structural remains of a gravel pit of unknown date at Caudale Bridge, Patterdale",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
35450,"Above-ground remains of a post-medieval quarry at Cow Bridge, Patterdale",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
35451,"Above-ground and structural remains of a post-medieval quarry at Caudale Quarry, Patterdale",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,4,10,POST-MEDIEVAL (1540-1900),4,
35452,"Above-ground remains of a post-medieval quarry at Bluestones Quarry, Crosthwaite and Lyth",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
35453,"Structural remains of a post-medieval lime kiln at Halecat, Crosthwaite and Lyth",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
35454,"Above-ground remains of a post-medieval gravel pit at Caudale Bridge, Patterdale",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,MONUMENT (BY FORM),1,3,POST-MEDIEVAL (1540-1900),4,
35455,"Above-ground remains of a post-medieval gravel pit at High Pasture, Patterdale",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,MONUMENT (BY FORM),1,3,POST-MEDIEVAL (1540-1900),4,
35456,"Structural remains of a post-medieval sluice and weir at Howtown, Martindale",Structure(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,WATER SUPPLY AND DRAINAGE,1,1,POST-MEDIEVAL (1540-1900),4,
35457,"Structural remains of a post-medieval sluice and weir at Howtown, Martindale",Structure(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,WATER SUPPLY AND DRAINAGE,1,1,POST-MEDIEVAL (1540-1900),4,
35458,"Above-ground and structural remains of a post-medieval lime kiln at Bowes Lodge, Witherslack",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
35460,"Above-ground and structural remains of a post-medieval mine at Bell Rake Drift, Crosthwaite and Lyth",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
35461,"Above-ground and structural remains of a post-medieval lime kiln at Pool Bank, Crosthwaite and Lyth",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
35464,"Above-ground remains of a post-medieval quarry at Keldas, Patterdale",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-11 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
35465,Above-ground and structural remains of a post-medieval pinfold and quarry at Crosthwaite and Lyth,Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-13 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
35466,"Above-ground remains of a post-medieval quarry and lime kiln at Moon's Wood, Crosthwaite and Lyth",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-13 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
35467,"Above-ground remains of a post-medieval quarry at Hyning Quarry, Crosthwaite and Lyth",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-13 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
35468,"Above-ground remains of a post-medieval quarry at Fellside, Crosthwaite and Lyth",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-13 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
35469,"Structural remains of a post-medieval lime kiln at Linhead Wood, Crosthwaite and Lyth",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-13 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,Listed Building
35471,"Structural remains of a post-medieval power station at Rattlebeck Bridge, Patterdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-13 00:00:00,WATER SUPPLY AND DRAINAGE,1,1,POST-MEDIEVAL (1540-1900),4,
35472,"Structural remains of a post-medieval field barn at Rawsons, Crosthwaite and Lyth",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-13 00:00:00,MONUMENT (BY FORM),1,3,POST-MEDIEVAL (1540-1900),4,
35474,"Above-ground remains of post-medieval gravel pits at The Rake, Patterdale",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-13 00:00:00,MONUMENT (BY FORM),1,3,POST-MEDIEVAL (1540-1900),4,
35475,"Above-ground remains of post-medieval gravel pits at The Rake, Patterdale",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-13 00:00:00,MONUMENT (BY FORM),1,3,POST-MEDIEVAL (1540-1900),4,
35476,"Above-ground remains of a post-medieval gravel pit at Glenridding Screes, Patterdale",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-13 00:00:00,MONUMENT (BY FORM),1,3,POST-MEDIEVAL (1540-1900),4,
35477,"Above-ground remains of a post-medieval gravel pit at Glenridding Screes, Patterdale",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2011-01-13 00:00:00,MONUMENT (BY FORM),1,3,POST-MEDIEVAL (1540-1900),4,
35478,Above-ground and structural remains of a post-medieval weir and aqueduct at Patterdale,Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-13 00:00:00,TRANSPORT,1,6,POST-MEDIEVAL (1540-1900),4,
35480,"Above-ground and structural remains of a post-medieval barn at Glencoyne, Patterdale",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-13 00:00:00,MONUMENT (BY FORM),1,3,POST-MEDIEVAL (1540-1900),4,
35481,"Above-ground remains of a post-medieval lime kiln at Michael Yeat, Crosthwaite and Lyth",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2011-01-13 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
